"Timesheet Date","Annual Salary","Location Name","Timesheet Total Time","Timesheet Number Cost","Annual Salaried Shift Cost","Is Leave"
"2025-09-16","","Spitalfields","8.7","111.8","0","false"
"2025-09-16","","Spitalfields","8.22","105.63","0","false"
"2025-09-16","","Borough","6.75","95.18","0","false"
"2025-09-16","","Spitalfields","8","102.8","0","false"
"2025-09-16","","Spitalfields","8","110.8","0","true"
"2025-09-16","","Selfridges","7.5","96.38","0","false"
"2025-09-16","","Selfridges","6.35","81.6","0","false"
"2025-09-16","","Selfridges","8","110.8","0","false"
"2025-09-15","£29,000.00","Selfridges","7.47","0","104.14903846153847","true"
"2025-09-15","£55,000.00","JENKI CPU","8.37","0","221.32211538461533","true"
"2025-09-15","","EVENTS","8","120","0","true"
"2025-09-15","£27,560.00","JENKI CPU","7.98","0","105.735","false"
"2025-09-15","£28,808.00","JENKI CPU","7.85","0","108.7225","false"
"2025-09-15","","JENKI CPU","7.92","109.692","0","false"
"2025-09-15","£28,808.00","JENKI CPU","6.92","0","95.842","false"
"2025-09-15","£32,000.00","JENKI CPU","8.3","0","127.6923076923077","false"
"2025-09-15","","Selfridges","8.08","103.828","0","false"
"2025-09-15","","Covent Garden","9.18","133.11","0","false"
"2025-09-15","","Covent Garden","7.23","100.1355","0","false"
"2025-09-15","","Covent Garden","8.47","117.3095","0","false"
"2025-09-15","","Covent Garden","7.5","103.875","0","false"
"2025-09-15","","Covent Garden","6.55","84.1675","0","false"
"2025-09-15","","Canary Wharf","6","77.1","0","false"
"2025-09-15","£29,000.00","Spitalfields","7.83","0","109.16826923076924","false"
"2025-09-15","£29,000.00","Borough","8.7","0","121.29807692307692","false"
"2025-09-15","","Selfridges","7.25","100.4125","0","false"
"2025-09-15","£36,000.00","Borough","9.5","0","164.4230769230769","false"
"2025-09-15","£33,000.00","Covent Garden","8","0","126.92307692307693","false"
"2025-09-15","","Selfridges","8.18","113.29","0","false"
"2025-09-15","","Selfridges","1.37","18.97","0","false"
"2025-09-15","","Spitalfields","8.08","103.83","0","false"
"2025-09-15","","Selfridges","7.25","100.41","0","false"
"2025-09-15","","Borough","7.67","98.56","0","false"
"2025-09-15","","Selfridges","5","69.25","0","false"
"2025-09-15","","Spitalfields","7.82","100.49","0","false"
"2025-09-15","","Selfridges","7.85","108.72","0","false"
"2025-09-15","","Borough","7.58","104.98","0","false"
"2025-09-15","","Selfridges","6.28","86.98","0","false"
"2025-09-15","","Borough","5.48","75.9","0","false"
"2025-09-15","","Borough","5.68","78.67","0","false"
"2025-09-15","","Borough","7.6","105.26","0","false"
"2025-09-15","","Selfridges","8.33","117.45","0","false"
"2025-09-15","","Spitalfields","8.47","108.84","0","false"
"2025-09-15","","Selfridges","7.12","98.61","0","false"
"2025-09-15","","Selfridges","2.22","30.75","0","false"
"2025-09-15","","Spitalfields","8.27","106.27","0","false"
"2025-09-15","","Borough","6.58","92.78","0","false"
"2025-09-15","","Spitalfields","8.52","109.48","0","false"
"2025-09-15","","Spitalfields","8","110.8","0","true"
"2025-09-15","","Selfridges","8.03","103.19","0","false"
"2025-09-14","","Selfridges","6.97","89.5645","0","false"
"2025-09-14","","Covent Garden","7.52","99.64","0","false"
"2025-09-14","£36,000.00","Borough","5.15","0","89.13461538461539","false"
"2025-09-14","£29,000.00","Borough","6.13","0","85.46634615384616","false"
"2025-09-14","","Covent Garden","8.12","104.34","0","false"
"2025-09-14","","Spitalfields","7.33","94.19","0","false"
"2025-09-14","","Borough","8.1","112.19","0","false"
"2025-09-14","","Covent Garden","7.5","108.75","0","true"
"2025-09-14","","Selfridges","7","96.95","0","false"
"2025-09-14","","Borough","6.62","85.0699","0","false"
"2025-09-14","","Selfridges","7.22","100","0","false"
"2025-09-14","","Selfridges","6.85","94.87","0","false"
"2025-09-14","","Borough","8.92","123.54","0","false"
"2025-09-14","","Selfridges","6.52","90.3","0","false"
"2025-09-14","","Borough","7.5","103.88","0","false"
"2025-09-14","","Selfridges","6.5","90.03","0","false"
"2025-09-14","","Covent Garden","7.33","101.52","0","false"
"2025-09-14","","Spitalfields","8.9","123.27","0","false"
"2025-09-14","","Canary Wharf","7.1","91.24","0","false"
"2025-09-14","","Covent Garden","7.98","110.52","0","false"
"2025-09-14","","Borough","8","110.8","0","false"
"2025-09-14","","Covent Garden","6.48","89.75","0","false"
"2025-09-14","","Covent Garden","7.63","98.05","0","false"
"2025-09-14","","Spitalfields","8.12","104.34","0","false"
"2025-09-14","","Borough","6.02","84.88","0","false"
"2025-09-14","","Spitalfields","7.32","101.38","0","false"
"2025-09-14","","Selfridges","6.85","94.87","0","false"
"2025-09-14","","Covent Garden","8.55","118.42","0","false"
"2025-09-14","","Covent Garden","7.1","91.24","0","false"
"2025-09-13","£34,000.00","Selfridges","6.43","0","105.10576923076923","false"
"2025-09-13","","Covent Garden","8.07","103.7","0","false"
"2025-09-13","","Selfridges","4.47","61.91","0","false"
"2025-09-13","","Covent Garden","7.5","108.75","0","true"
"2025-09-13","","Selfridges","6.52","90.3","0","false"
"2025-09-13","","Selfridges","8.55","118.42","0","false"
"2025-09-13","","Spitalfields","8.88","122.99","0","false"
"2025-09-13","","Selfridges","7.77","107.61","0","false"
"2025-09-13","","Covent Garden","5.05","69.94","0","false"
"2025-09-13","","Borough","8.03","111.22","0","false"
"2025-09-13","","Borough","7.15","99.03","0","false"
"2025-09-13","","Selfridges","8.52","118","0","false"
"2025-09-13","","Covent Garden","6.43","89.06","0","false"
"2025-09-13","","Spitalfields","8.93","123.68","0","false"
"2025-09-13","","Canary Wharf","6.95","89.31","0","false"
"2025-09-13","","Covent Garden","9.45","130.88","0","false"
"2025-09-13","","Borough","6.83","94.6","0","false"
"2025-09-13","","Covent Garden","7.28","100.83","0","false"
"2025-09-13","","Selfridges","8.13","112.6","0","false"
"2025-09-13","","Spitalfields","8.17","104.98","0","false"
"2025-09-13","","Borough","6.87","96.87","0","false"
"2025-09-13","","Spitalfields","9.82","136.01","0","false"
"2025-09-13","","Spitalfields","9.42","121.05","0","false"
"2025-09-13","","Covent Garden","9.12","126.31","0","false"
"2025-09-13","","Covent Garden","8.57","118.69","0","false"
"2025-09-13","","Selfridges","6","77.1","0","false"
"2025-09-13","","Covent Garden","8.3","106.66","0","false"
"2025-09-12","","Selfridges","6","77.1","0","false"
"2025-09-12","£28,808.00","JENKI CPU","5.67","0","78.5295","false"
"2025-09-12","£27,560.00","JENKI CPU","5.75","0","76.1875","false"
"2025-09-12","£28,808.00","JENKI CPU","5.95","0","82.4075","false"
"2025-09-12","£32,000.00","JENKI CPU","5.17","0","79.53846153846153","false"
"2025-09-12","","Covent Garden","7.68","101.76","0","false"
"2025-09-12","£34,000.00","Selfridges","7","0","114.42307692307693","false"
"2025-09-12","£33,000.00","Covent Garden","8","0","126.92307692307693","false"
"2025-09-12","£29,000.00","Borough","6.03","0","84.0721153846154","false"
"2025-09-12","","Selfridges","6.13","84.9","0","false"
"2025-09-12","","Spitalfields","6.23","80.06","0","false"
"2025-09-12","","Covent Garden","7.5","108.75","0","true"
"2025-09-12","","Selfridges","8.48","117.45","0","false"
"2025-09-12","","Borough","7.05","90.59","0","false"
"2025-09-12","","Selfridges","4.83","66.9","0","false"
"2025-09-12","","Spitalfields","7.98","102.54","0","false"
"2025-09-12","","Selfridges","7.72","106.92","0","false"
"2025-09-12","","Borough","9.93","137.53","0","false"
"2025-09-12","","Borough","6.75","93.49","0","false"
"2025-09-12","","Covent Garden","8.25","114.26","0","false"
"2025-09-12","","Borough","7.78","107.75","0","false"
"2025-09-12","","Selfridges","7.62","107.44","0","false"
"2025-09-12","","Spitalfields","8.07","103.7","0","false"
"2025-09-12","","Selfridges","7.3","101.11","0","false"
"2025-09-12","£29,000.00","Selfridges","7.45","0","103.87019230769232","true"
"2025-09-12","","Covent Garden","8.1","104.09","0","false"
"2025-09-12","","Selfridges","7.32","101.38","0","false"
"2025-09-12","","Spitalfields","7.2","92.52","0","false"
"2025-09-12","","Borough","7.5","105.75","0","true"
"2025-09-12","","Spitalfields","9.25","118.86","0","false"
"2025-09-12","","Selfridges","7.17","99.3","0","false"
"2025-09-12","","Covent Garden","7.23","100.14","0","false"
"2025-09-12","","Covent Garden","8.78","121.6","0","false"
"2025-09-12","","Spitalfields","8.53","118.14","0","false"
"2025-09-12","","Spitalfields","6.07","85.59","0","false"
"2025-09-12","","Selfridges","8.18","105.11","0","false"
"2025-09-11","£28,808.00","JENKI CPU","8","0","110.8","true"
"2025-09-11","£28,808.00","JENKI CPU","7.95","0","110.1075","false"
"2025-09-11","£27,560.00","JENKI CPU","7.75","0","102.6875","false"
"2025-09-11","£32,000.00","JENKI CPU","7.58","0","116.61538461538461","false"
"2025-09-11","","Covent Garden","10.75","142.4375","0","false"
"2025-09-11","£34,000.00","Selfridges","8.62","0","140.90384615384613","false"
"2025-09-11","£33,000.00","Covent Garden","8","0","126.92307692307693","false"
"2025-09-11","£36,000.00","Borough","10.75","0","186.0576923076923","false"
"2025-09-11","£29,000.00","Borough","7.53","0","104.98557692307693","false"
"2025-09-11","","Selfridges","6.88","95.29","0","false"
"2025-09-11","","Covent Garden","6.58","84.55","0","false"
"2025-09-11","","Selfridges","3.25","45.01","0","false"
"2025-09-11","","Covent Garden","7.5","108.75","0","true"
"2025-09-11","","Spitalfields","8.53","109.61","0","false"
"2025-09-11","","Selfridges","6.73","93.2099","0","false"
"2025-09-11","","Selfridges","8.38","116.06","0","false"
"2025-09-11","","Covent Garden","8.08","111.91","0","false"
"2025-09-11","","Borough","6.88","95.29","0","false"
"2025-09-11","","Selfridges","7.35","101.8","0","false"
"2025-09-11","","Borough","10.5","145.43","0","false"
"2025-09-11","","Borough","7.75","107.34","0","false"
"2025-09-11","","Selfridges","7.7","108.57","0","false"
"2025-09-11","","Spitalfields","8.25","114.26","0","false"
"2025-09-11","","Covent Garden","7.5","96.38","0","true"
"2025-09-11","","Spitalfields","5.92","76.0699","0","false"
"2025-09-11","£29,000.00","Selfridges","7.45","0","103.87019230769232","true"
"2025-09-11","","JENKI CPU","8","110.8","0","false"
"2025-09-11","","Spitalfields","7.82","100.49","0","false"
"2025-09-11","","Borough","7.5","105.75","0","true"
"2025-09-11","","Spitalfields","8","110.8","0","true"
"2025-09-11","","Covent Garden","7.57","104.84","0","false"
"2025-09-11","","Covent Garden","8.68","120.22","0","false"
"2025-09-11","","Spitalfields","8.05","113.51","0","false"
"2025-09-11","","Selfridges","6.37","88.22","0","false"
"2025-09-10","£28,808.00","JENKI CPU","7.58","0","104.983","false"
"2025-09-10","£28,808.00","JENKI CPU","7.73","0","107.0605","false"
"2025-09-10","£32,000.00","JENKI CPU","8.3","0","127.6923076923077","false"
"2025-09-10","£27,560.00","JENKI CPU","7.58","0","100.435","false"
"2025-09-10","£34,000.00","Selfridges","9.28","0","151.69230769230768","false"
"2025-09-10","£33,000.00","Covent Garden","8","0","126.92307692307693","false"
"2025-09-10","£29,000.00","Spitalfields","8.58","0","119.62500000000001","false"
"2025-09-10","£29,000.00","Borough","6.43","0","89.64903846153847","false"
"2025-09-10","","Selfridges","7.75","107.34","0","false"
"2025-09-10","","Covent Garden","7.03","90.34","0","false"
"2025-09-10","","Selfridges","5.03","69.67","0","false"
"2025-09-10","","Covent Garden","8.23","119.34","0","false"
"2025-09-10","","Selfridges","6.4","88.64","0","false"
"2025-09-10","","Selfridges","6.75","93.49","0","true"
"2025-09-10","","Borough","6.52","83.78","0","false"
"2025-09-10","","Selfridges","5.9","81.72","0","false"
"2025-09-10","","Selfridges","7.22","100","0","false"
"2025-09-10","","Covent Garden","8.37","115.92","0","false"
"2025-09-10","","Borough","7.27","100.69","0","false"
"2025-09-10","","Borough","9.92","137.3899","0","false"
"2025-09-10","","Covent Garden","8.22","113.85","0","false"
"2025-09-10","","Borough","7.17","99.3","0","false"
"2025-09-10","","Selfridges","8.52","120.13","0","false"
"2025-09-10","","Covent Garden","7.5","96.38","0","true"
"2025-09-10","","Spitalfields","8.82","113.34","0","false"
"2025-09-10","","Selfridges","3.13","43.35","0","false"
"2025-09-10","£29,000.00","Selfridges","7.45","0","103.87019230769232","true"
"2025-09-10","","Selfridges","6.68","92.52","0","false"
"2025-09-10","","Spitalfields","7.77","99.84","0","false"
"2025-09-10","","Borough","7.5","105.75","0","true"
"2025-09-10","","Spitalfields","8","110.8","0","true"
"2025-09-10","","Borough","3","41.55","0","false"
"2025-09-10","","Covent Garden","8.57","118.69","0","false"
"2025-09-10","","Covent Garden","8.35","115.65","0","false"
"2025-09-10","","Spitalfields","9.05","127.61","0","false"
"2025-09-10","","Selfridges","6.2","79.67","0","false"
"2025-09-10","","Selfridges","7.48","103.6","0","false"
"2025-09-09","£32,000.00","JENKI CPU","7.83","0","120.46153846153845","false"
"2025-09-09","£28,808.00","JENKI CPU","7.88","0","109.13799999999999","false"
"2025-09-09","£28,808.00","JENKI CPU","7.77","0","107.61449999999999","false"
"2025-09-09","£27,560.00","JENKI CPU","7.67","0","101.6275","false"
"2025-09-09","","Covent Garden","7.92","104.94","0","false"
"2025-09-09","£34,000.00","Selfridges","5.63","0","92.02884615384616","false"
"2025-09-09","£33,000.00","Covent Garden","8","0","126.92307692307693","false"
"2025-09-09","£36,000.00","Borough","8.47","0","146.59615384615384","false"
"2025-09-09","£29,000.00","Borough","8.67","0","120.87980769230771","false"
"2025-09-09","","Selfridges","7.82","108.31","0","false"
"2025-09-09","","Selfridges","3.15","43.63","0","false"
"2025-09-09","","Spitalfields","6.02","77.36","0","false"
"2025-09-09","","Borough","5.17","71.6","0","false"
"2025-09-09","","Covent Garden","8.2","118.9","0","false"
"2025-09-09","","Selfridges","6.77","93.76","0","false"
"2025-09-09","","Selfridges","8","110.8","0","true"
"2025-09-09","","Borough","5.7","73.25","0","false"
"2025-09-09","","Spitalfields","7.68","98.69","0","false"
"2025-09-09","","Selfridges","7.77","107.61","0","false"
"2025-09-09","","Selfridges","8.32","115.23","0","false"
"2025-09-09","","Covent Garden","9.48","131.3","0","false"
"2025-09-09","","Selfridges","7.5","103.88","0","false"
"2025-09-09","","Borough","6.85","94.87","0","false"
"2025-09-09","","Covent Garden","6.58","91.13","0","false"
"2025-09-09","","Borough","6.63","91.83","0","false"
"2025-09-09","","Selfridges","6.2","87.42","0","false"
"2025-09-09","","Spitalfields","8.08","111.91","0","false"
"2025-09-09","","Covent Garden","7.5","96.38","0","true"
"2025-09-09","","Spitalfields","9.15","117.58","0","false"
"2025-09-09","","Spitalfields","6.32","87.53","0","false"
"2025-09-09","","Selfridges","7.55","104.5699","0","false"
"2025-09-09","£29,000.00","Selfridges","7.45","0","103.87019230769232","true"
"2025-09-09","","JENKI CPU","7.8","108.03","0","false"
"2025-09-09","","Borough","7.5","105.75","0","true"
"2025-09-09","","Spitalfields","8.43","108.33","0","false"
"2025-09-09","","Spitalfields","8","110.8","0","true"
"2025-09-09","","Spitalfields","8.72","122.95","0","false"
"2025-09-09","","Covent Garden","7.88","101.26","0","false"
"2025-09-08","£28,600.00","JENKI CPU","7.42","0","102.025","false"
"2025-09-08","£28,600.00","JENKI CPU","7.6","0","104.5","false"
"2025-09-08","£27,560.00","JENKI CPU","7.5","0","99.375","false"
"2025-09-08","","Covent Garden","8.28","109.71","0","false"
"2025-09-08","£32,000.00","JENKI CPU","7.77","0","119.53846153846152","false"
"2025-09-08","£34,000.00","Selfridges","2","0","32.69230769230769","false"
"2025-09-08","£33,000.00","Covent Garden","8","0","126.92307692307693","false"
"2025-09-08","£36,000.00","Borough","8","0","138.46153846153845","false"
"2025-09-08","£29,000.00","Spitalfields","8.1","0","112.9326923076923","false"
"2025-09-08","","Selfridges","6.72","93.0699","0","false"
"2025-09-08","","Selfridges","2.97","41.13","0","false"
"2025-09-08","","Borough","7.95","110.11","0","false"
"2025-09-08","","Covent Garden","9.32","135.1399","0","false"
"2025-09-08","","Selfridges","8.48","117.45","0","false"
"2025-09-08","","Borough","6.75","86.74","0","false"
"2025-09-08","","Selfridges","4.27","59.14","0","false"
"2025-09-08","","Spitalfields","7.92","101.77","0","false"
"2025-09-08","","Selfridges","6.87","95.15","0","false"
"2025-09-08","","Covent Garden","7.45","103.18","0","false"
"2025-09-08","","Borough","10.18","140.99","0","false"
"2025-09-08","","Covent Garden","7.15","99.03","0","false"
"2025-09-08","","Selfridges","7.75","109.28","0","false"
"2025-09-08","","Covent Garden","7.5","96.38","0","true"
"2025-09-08","","Spitalfields","9.15","117.58","0","false"
"2025-09-08","","Spitalfields","7.87","109","0","false"
"2025-09-08","","Spitalfields","7.18","99.44","0","false"
"2025-09-08","","Canary Wharf","6.85","88.02","0","false"
